Reporter Name,Partner Name,Export (US$ Thousand)
Montenegro,Slovak Republic,0
Montenegro,Slovenia,40.29
Montenegro,Tunisia,0
Montenegro,Turkey,81.59
Montenegro,United States,0
Lesotho,South Asia,0
Lesotho,Sub-Saharan Africa,1295.72
French Polynesia,Australia,0
French Polynesia,Belgium,0
French Polynesia,Canada,0
French Polynesia,China,0
French Polynesia,Cyprus,0
French Polynesia,Germany,0
French Polynesia,Denmark,0
French Polynesia,"Egypt, Arab Rep.",0
French Polynesia,Spain,0
French Polynesia,France,27.12
French Polynesia,United Kingdom,0
French Polynesia,Greece,0
French Polynesia,"Hong Kong, China",0
French Polynesia,Indonesia,0
French Polynesia,India,0
French Polynesia,Ireland,0
French Polynesia,Italy,0
French Polynesia,Malaysia,0
French Polynesia,Netherlands,0
French Polynesia,New Zealand,9.69
French Polynesia,Pakistan,0
French Polynesia,Singapore,0
French Polynesia,Sweden,0
French Polynesia,Tunisia,0
French Polynesia,Turkey,0
French Polynesia,United States,0
French Polynesia,Vietnam,0
Hungary,Angola,0
Hungary,Albania,2.43
Hungary,United Arab Emirates,675.15
Hungary,Australia,0.32
Hungary,Austria,45951.09
Hungary,Burundi,0
Hungary,Belgium,513.98
Hungary,Bangladesh,0.03
Hungary,Bulgaria,460.52
Hungary,Bosnia and Herzegovina,204.89
Hungary,Belarus,50.96
Hungary,Brazil,0
Hungary,Canada,0.72
Hungary,Switzerland,247.38
Hungary,Chile,0
Hungary,China,49.9
Hungary,Colombia,0.04
Hungary,Czech Republic,2806.08
Hungary,Germany,23543.14
Hungary,Denmark,7.3
Hungary,"Egypt, Arab Rep.",3.04
Hungary,Spain,285.42
Hungary,Estonia,5.66
Hungary,Finland,0.69
Hungary,France,872.64
Hungary,United Kingdom,677.93
Hungary,Guinea,0
Hungary,Greece,58.51
Hungary,"Hong Kong, China",225.86
Hungary,Croatia,11620.25
Hungary,Indonesia,0
Hungary,India,33.59
Hungary,"Iran, Islamic Rep.",0
Hungary,Israel,0
Hungary,Italy,4976.33
Hungary,Jordan,14.89
Hungary,Japan,1473.11
Hungary,"Korea, Rep.",4723.41
Hungary,Lithuania,0.92
Hungary,Luxembourg,0
Hungary,Latvia,137.59
Hungary,Morocco,0
Hungary,Mexico,0.07
Hungary,North Macedonia,15.73
Hungary,Mali,0
Hungary,Nigeria,0
Hungary,Netherlands,138.49
Hungary,Norway,20.69
Hungary,"Other Asia, nes",0
Hungary,Oman,0
Hungary,Pakistan,0
Hungary,Peru,0
Hungary,Philippines,0
Hungary,Poland,6889.69
Hungary,Portugal,0.05
Hungary,Romania,2979.65
Hungary,Russian Federation,531.43
Hungary,Saudi Arabia,102.43
Hungary,"Serbia, FR(Serbia/Montenegro)",1396.96
Hungary,Singapore,0
Hungary,Sierra Leone,0
Hungary,Sudan,0
Hungary,Slovak Republic,17772.98
Hungary,Slovenia,11048.04
Hungary,Sweden,130.22
Hungary,Tunisia,0
Hungary,Turkey,7.54
Hungary,Ukraine,1798.19
Hungary,Uruguay,0
Hungary,United States,1686.59
Hungary,Vietnam,28.1
Lao PDR,Australia,1.22
Lao PDR,Belgium,219.92
Lao PDR,Canada,0.75
Lao PDR,China,483429.85
Lao PDR,Germany,0
Lao PDR,Spain,0
Lao PDR,France,0
Lao PDR,"Hong Kong, China",0
Lao PDR,Indonesia,0
Lao PDR,Japan,0.04
Lao PDR,"Korea, Rep.",30.2
Lao PDR,Mexico,0
Lao PDR,Myanmar,0
Lao PDR,Malaysia,0
Lao PDR,"Other Asia, nes",95.39
Lao PDR,Peru,0
Lao PDR,Philippines,0
Lao PDR,Singapore,0
Lao PDR,Sweden,0
Lao PDR,Thailand,98187.6
Lao PDR,United States,0.08
Lao PDR,Holy See,0
Lao PDR,Vietnam,166039.61
"Gambia, The",United Arab Emirates,0
"Gambia, The",Belgium,0
"Gambia, The",Bangladesh,0
"Gambia, The",Switzerland,0
"Gambia, The",China,407.83
"Gambia, The",Cote d'Ivoire,0
"Gambia, The",Germany,0
"Gambia, The",Algeria,0
"Gambia, The","Egypt, Arab Rep.",0
"Gambia, The",Spain,0
"Gambia, The",Finland,0
"Gambia, The",France,0
"Gambia, The",United Kingdom,0
"Gambia, The",Ghana,0
"Gambia, The",Guinea,257.19
"Gambia, The","Hong Kong, China",0
"Gambia, The",Indonesia,0
"Gambia, The",India,0
"Gambia, The",Jamaica,0
"Gambia, The","Korea, Rep.",0
"Gambia, The",Lebanon,0
"Gambia, The",Morocco,0
"Gambia, The",Mali,0
"Gambia, The",Netherlands,0
"Gambia, The",Norway,0
"Gambia, The",Pakistan,0
"Gambia, The",Portugal,0
"Gambia, The",Saudi Arabia,0
"Gambia, The",Senegal,0
"Gambia, The",Sweden,0
"Gambia, The",Tunisia,0
"Gambia, The",Turkey,0
"Gambia, The",United States,0
"Gambia, The",Vietnam,5.42
Guyana,United Arab Emirates,0
Guyana,Brazil,1305.08
Guyana,Barbados,3890.58
Guyana,Canada,12015.99
Guyana,Switzerland,0
Guyana,China,5562.4
Guyana,Colombia,16.43
Guyana,Costa Rica,394.6
Guyana,Curaçao,87.2
Guyana,Denmark,0
Guyana,Dominican Republic,755.28
Guyana,"Egypt, Arab Rep.",460.47
Guyana,Spain,13518.91
Guyana,France,15427.62
Guyana,United Kingdom,7981.54
Guyana,India,1541.35
Guyana,Italy,8574.78
Guyana,Jamaica,9.54
Guyana,St. Kitts and Nevis,75.9
Guyana,St. Lucia,457.97
Guyana,Mexico,6558.92
Guyana,Netherlands,9694.83
Guyana,Norway,0
Guyana,Pakistan,0
Guyana,Panama,0
Guyana,Suriname,0.01
Guyana,Thailand,0
Guyana,Trinidad and Tobago,8585.42
Guyana,Turkey,10281.2
Guyana,United States,80237.24
Guyana,St. Vincent and the Grenadines,0.02
Guyana,Venezuela,1990.41
Latvia,United Arab Emirates,2.2
Latvia,Austria,747.21
Latvia,Azerbaijan,0
Latvia,Belgium,189.09
Latvia,Bulgaria,11.78
Latvia,Belarus,234.26
Latvia,Brazil,0
Latvia,Canada,1.07
Latvia,Switzerland,21.03
Latvia,China,449.24
Latvia,Cyprus,0
Latvia,Czech Republic,6.16
Latvia,Germany,917.96
Latvia,Denmark,0.82
Latvia,Algeria,22.41
Latvia,"Egypt, Arab Rep.",0
Latvia,Spain,2.92
Latvia,Estonia,32123.86
Latvia,Finland,24324.74
Latvia,France,54.01
Latvia,United Kingdom,15.52
Latvia,Georgia,0
Latvia,Guyana,0
Latvia,"Hong Kong, China",33.1
Latvia,Croatia,0
Latvia,Hungary,0
Latvia,Indonesia,0
Latvia,India,64.17
Latvia,Ireland,22.62
Latvia,Italy,1238.84
Latvia,Japan,0
Latvia,Kazakhstan,0
Latvia,Lithuania,15521.73
Latvia,Luxembourg,19.03
Latvia,Morocco,0
Latvia,Mexico,0
Latvia,Netherlands,14.34
Latvia,Norway,328.42
Latvia,Pakistan,0
Latvia,Poland,302.06
Latvia,Portugal,0.2
Latvia,Russian Federation,2004.85
Latvia,Slovak Republic,72.43
Latvia,Slovenia,0.03
Latvia,Sweden,26292.83
Latvia,Thailand,0
Latvia,Turkey,5.8
Latvia,Ukraine,36.75
Latvia,United States,21.49
Latvia,Uzbekistan,52.03
Latvia,Vietnam,0
Lithuania,Afghanistan,0
Lithuania,United Arab Emirates,33.65
Lithuania,Argentina,0
Lithuania,Armenia,27.27
Lithuania,Australia,0.82
Lithuania,Austria,24.39
Lithuania,Belgium,32426.27
Lithuania,Burkina Faso,0
Lithuania,Bulgaria,2.85
Lithuania,Bosnia and Herzegovina,0.01
Lithuania,Belarus,2567.2
Lithuania,Brazil,0
Lithuania,Botswana,0
Lithuania,Canada,9.76
Lithuania,Switzerland,435.67
Lithuania,China,2.42
Lithuania,Cote d'Ivoire,0
Lithuania,Colombia,72.6
Lithuania,Cyprus,0.35
Lithuania,Czech Republic,2.42
Lithuania,Germany,4221.5
Lithuania,Denmark,67.57
Lithuania,Algeria,2.4
Lithuania,"Egypt, Arab Rep.",0
Lithuania,Spain,103.55
Lithuania,Estonia,3699.52
Lithuania,Finland,4230.76
Lithuania,France,36.09
Lithuania,United Kingdom,92.27
Lithuania,Georgia,0.33
Lithuania,Ghana,0
Lithuania,Greece,0.26
Lithuania,"Hong Kong, China",4528.85
Lithuania,Croatia,0.42
Lithuania,Hungary,8.25
Lithuania,India,113.26
Lithuania,Ireland,14.99
Lithuania,Israel,4.63
Lithuania,Italy,7.6
Lithuania,Japan,822.55
Lithuania,Kazakhstan,1491.82
Lithuania,Kenya,0
Lithuania,Kyrgyz Republic,64.11
Lithuania,Cambodia,0
Lithuania,"Korea, Rep.",4.48
Lithuania,Kuwait,1.72
Lithuania,Latvia,36058.7
Lithuania,Morocco,0
Lithuania,Madagascar,0
Lithuania,Mexico,0
Lithuania,Malawi,0
Lithuania,Malaysia,0
Lithuania,Namibia,0
Lithuania,Nigeria,0
Lithuania,Netherlands,3475.64
Lithuania,Norway,2404.63
Lithuania,"Other Asia, nes",0.39
Lithuania,Pakistan,0
Lithuania,Poland,11542.33
Lithuania,Portugal,0
Lithuania,Romania,11.05
Lithuania,Russian Federation,2510.03
Lithuania,Saudi Arabia,37.56
Lithuania,Senegal,0
Lithuania,"Serbia, FR(Serbia/Montenegro)",0.62
Lithuania,Slovak Republic,16.31
Lithuania,Slovenia,7.33
Lithuania,Sweden,4582.15
Lithuania,Togo,0
Lithuania,Thailand,0
Lithuania,Turkey,16.43
Lithuania,Uganda,0
Lithuania,Ukraine,1111.7
Lithuania,Uruguay,0
Lithuania,United States,619.25
Lithuania,Uzbekistan,174.28
Lithuania,Vietnam,0
Greece,Albania,2927.16
Greece,United Arab Emirates,1038.08
Greece,Australia,3060.76
Greece,Austria,687.81
Greece,Belgium,11278.1
Greece,Bulgaria,20853.65
Greece,Bolivia,0
Greece,Brazil,990.07
Greece,Botswana,0
Greece,Canada,11073.38
Greece,Switzerland,586.51
Greece,Chile,1041.5
Greece,China,151658.93
Greece,Cyprus,5757.1
Greece,Czech Republic,1755.73
Greece,Germany,14197.6
Greece,Djibouti,0
Greece,Denmark,1079.7
Greece,Dominican Republic,4.49
Greece,Algeria,13760.56
Greece,"Egypt, Arab Rep.",10458.01
Greece,Spain,33294.17
Greece,Estonia,133.94
Greece,Finland,4374.53
Greece,France,24015.48
Greece,Gabon,0
Greece,United Kingdom,59850.15
Greece,Georgia,166.83
Greece,Guinea,0
Greece,Croatia,1424.46
Greece,Hungary,1181.7
Greece,Indonesia,811.67
Greece,India,8228.65
Greece,Ireland,1982.32
Greece,"Iran, Islamic Rep.",848.31
Greece,Iraq,0
Greece,Israel,48054.14
Greece,Italy,48752.05
Greece,Jordan,511.7
Greece,Japan,470.69
Greece,Kazakhstan,0.05
Greece,Kenya,32.58
Greece,"Korea, Rep.",2106.79
Greece,Lebanon,1185.35
Greece,Liberia,1.72
Greece,Lithuania,1278.55
Greece,Luxembourg,9.32
Greece,Morocco,1060.56
Greece,Mexico,1331.41
Greece,North Macedonia,8146.85
Greece,Montenegro,32.7
Greece,Mauritius,0
Greece,Malaysia,69.46
Greece,Namibia,4182.13
Greece,Netherlands,7303.12
Greece,Norway,2807.39
Greece,New Zealand,579.67
Greece,Oman,13.24
Greece,Pakistan,603.86
Greece,Peru,22.99
Greece,Poland,2518.15
Greece,Portugal,2385.77
Greece,Romania,6330.73
Greece,Russian Federation,2823.85
Greece,Saudi Arabia,6428.7
Greece,"Serbia, FR(Serbia/Montenegro)",2035.57
Greece,Slovak Republic,460.16
Greece,Slovenia,91.02
Greece,Sweden,2121.08
Greece,Syrian Arab Republic,6.61
Greece,Thailand,3847.58
Greece,Turkmenistan,3.13
Greece,Tunisia,6888.56
Greece,Turkey,35791.54
Greece,Ukraine,684.72
Greece,United States,155040.15
Finland,Angola,0
Finland,Albania,0.46
Finland,Australia,8371.69
Finland,Austria,194.63
Finland,Azerbaijan,6.09
Finland,Belgium,141610.59
Finland,Burkina Faso,0
Finland,Bulgaria,5919.33
Finland,Belarus,534.04
Finland,Bolivia,0.05
Finland,Brazil,16.35
Finland,Canada,62473.29
Finland,Switzerland,146654.45
Finland,Chile,2.89
Finland,China,291868.74
Finland,Colombia,2.28
Finland,Cyprus,10.57
Finland,Czech Republic,247.98
Finland,Germany,9927.5
Finland,Denmark,113.03
Finland,Ecuador,0
Finland,"Egypt, Arab Rep.",793.9
Finland,Spain,421.15
Finland,Estonia,22689.71
Finland,Ethiopia(excludes Eritrea),0.03
Finland,France,1557.33
Finland,United Kingdom,56432.76
Finland,Georgia,3.56
Finland,Greece,43.51
Finland,"Hong Kong, China",0.45
Finland,Croatia,41.16
Finland,Indonesia,0.22
Finland,India,289.2
Finland,Ireland,145.54
Finland,"Iran, Islamic Rep.",0
Finland,Italy,1037.67
Finland,Jordan,0
Finland,Japan,755.87
Finland,"Korea, Rep.",3.45
Finland,Kuwait,0.36
Finland,Sri Lanka,0.03
Finland,Lithuania,2677.29
Finland,Luxembourg,0.41
Finland,Latvia,4097.85
Finland,Morocco,366.2
Finland,Mexico,0.01
Finland,Mongolia,0
Finland,Netherlands,7735.82
Finland,Norway,37445.86
Finland,New Zealand,0.03
Finland,"Other Asia, nes",242.2
Finland,Pakistan,369.96
Finland,Peru,0.06
Finland,Philippines,17.54
Finland,Papua New Guinea,0
Finland,Poland,8200.91
Finland,Portugal,388.58
Finland,Qatar,1.84
Finland,Romania,135.17
Finland,Russian Federation,7108.07
Finland,Saudi Arabia,0
Finland,Senegal,0
Finland,"Serbia, FR(Serbia/Montenegro)",6.55
Finland,Singapore,1.23
Finland,Sierra Leone,0
Finland,Slovak Republic,71.41
Finland,Sweden,261018.03
Finland,Thailand,258.26
Finland,Tunisia,0
Finland,Turkey,11.97
Finland,Tanzania,0
Finland,Uganda,0
Finland,Ukraine,227.4
Finland,United States,1261.5
Finland,Vietnam,17.52
Guatemala,Argentina,0
Guatemala,Austria,5.21
Guatemala,Belgium,0
Guatemala,Belize,7971.15
Guatemala,Brazil,59.2
Guatemala,Canada,5.73
Guatemala,Chile,387.44
Guatemala,China,41332.66
Guatemala,Colombia,3490.85
Guatemala,Costa Rica,11253.91
Guatemala,Cuba,0.04
Guatemala,Czech Republic,0
Guatemala,Germany,0
Guatemala,Algeria,0
Guatemala,Ecuador,5823.09
Guatemala,"Egypt, Arab Rep.",0
Guatemala,Spain,169.16
Guatemala,France,0.06
Guatemala,United Kingdom,0
Guatemala,"Hong Kong, China",0
Guatemala,Honduras,6981.48
Guatemala,India,0
Guatemala,Ireland,0
Guatemala,Israel,0
Guatemala,Italy,171.22
Guatemala,Japan,2136.04
Guatemala,"Korea, Rep.",3803.75
Guatemala,Mexico,1225.93
Guatemala,Malaysia,0
Guatemala,Nicaragua,6083.89
Guatemala,Netherlands,0
Guatemala,"Other Asia, nes",0
Guatemala,Panama,339.76
Guatemala,Peru,1111.48
Guatemala,Philippines,0
Guatemala,Portugal,0
Guatemala,Russian Federation,0
Guatemala,El Salvador,20326.88
Guatemala,Turkey,0
Guatemala,United States,257.22
Guatemala,Venezuela,0
Guatemala,Vietnam,5.17
"Hong Kong, China",United Arab Emirates,1625.38
"Hong Kong, China",Armenia,0
"Hong Kong, China",Australia,5.71
"Hong Kong, China",Austria,0
"Hong Kong, China",Belgium,0.68
"Hong Kong, China",Brazil,2.88
"Hong Kong, China",Canada,12.75
"Hong Kong, China",Switzerland,88072.73
"Hong Kong, China",China,39944.55
"Hong Kong, China",Germany,7189.81
"Hong Kong, China",Denmark,0
"Hong Kong, China",Dominican Republic,0
"Hong Kong, China","Egypt, Arab Rep.",0
"Hong Kong, China",Spain,1.12
"Hong Kong, China",Ethiopia(excludes Eritrea),0
"Hong Kong, China",France,4.79
"Hong Kong, China",United Kingdom,3490.02
"Hong Kong, China",Greece,0
"Hong Kong, China",Hungary,119.22
"Hong Kong, China",Indonesia,25.15
"Hong Kong, China",India,1.41
"Hong Kong, China",Ireland,0
"Hong Kong, China",Israel,0
"Hong Kong, China",Italy,0
"Hong Kong, China",Japan,13779.01
"Hong Kong, China",Cambodia,0
"Hong Kong, China","Korea, Rep.",582.61
"Hong Kong, China",Sri Lanka,0
"Hong Kong, China",Lithuania,41.22
"Hong Kong, China",Luxembourg,0
"Hong Kong, China",Macao,21140.93
"Hong Kong, China",Mexico,0
"Hong Kong, China",Myanmar,0
"Hong Kong, China",Malaysia,2646.78
"Hong Kong, China",Nigeria,0
"Hong Kong, China",Netherlands,7.86
"Hong Kong, China",New Zealand,137.31
"Hong Kong, China","Other Asia, nes",167.62
"Hong Kong, China",Pakistan,0
"Hong Kong, China",Peru,0
"Hong Kong, China",Philippines,37.65
"Hong Kong, China",Poland,2.98
"Hong Kong, China",Portugal,0
"Hong Kong, China",Qatar,0
"Hong Kong, China",Russian Federation,0
"Hong Kong, China",Saudi Arabia,0
"Hong Kong, China",Singapore,6014.56
"Hong Kong, China",Slovak Republic,0
"Hong Kong, China",Slovenia,0
"Hong Kong, China",Sweden,0
"Hong Kong, China",Thailand,40.03
"Hong Kong, China",Turkey,0
"Hong Kong, China",United States,88.8
"Hong Kong, China",Vietnam,17.72
Georgia,Albania,0
Georgia,United Arab Emirates,36.22
Georgia,Armenia,5479.61
Georgia,Australia,0
Georgia,Austria,0
Georgia,Azerbaijan,484.57
Georgia,Belgium,0
Georgia,Bulgaria,403934.43
Georgia,Brazil,80
Georgia,Switzerland,0.05
Georgia,Chile,0
Georgia,China,663562.52
Georgia,Czech Republic,191.4
Georgia,Germany,421.44
Georgia,Denmark,0
Georgia,"Egypt, Arab Rep.",0
Georgia,Spain,36641.05
Georgia,Finland,293.63
Georgia,France,0
Georgia,Gabon,0
Georgia,United Kingdom,0
Georgia,Greece,15.01
Georgia,"Hong Kong, China",0
Georgia,Croatia,0
Georgia,Hungary,0
Georgia,Indonesia,0
Georgia,India,0
Georgia,"Iran, Islamic Rep.",2.83
Georgia,Israel,45.34
Georgia,Italy,445.6
Georgia,Kazakhstan,3179.36
Georgia,Lebanon,0
Georgia,Libya,0
Georgia,Lithuania,3745.61
Georgia,Luxembourg,0
Georgia,Moldova,2.66
Georgia,North Macedonia,0
Georgia,Montenegro,0
Georgia,Nigeria,0
Georgia,Netherlands,0
Georgia,New Zealand,0
Georgia,Pakistan,0
Georgia,Poland,111.18
Georgia,Portugal,80.32
Georgia,Qatar,0
Georgia,Russian Federation,906.23
Georgia,"Serbia, FR(Serbia/Montenegro)",116.4
Georgia,Singapore,722.77
Georgia,Turkmenistan,6.26
Georgia,Turkey,4259.67
Georgia,Ukraine,846.38
Georgia,United States,0.05
Georgia,Uzbekistan,375.2
Kyrgyz Republic,Afghanistan,0
Kyrgyz Republic,United Arab Emirates,0
Kyrgyz Republic,Belgium,250
Kyrgyz Republic,Belarus,0
Kyrgyz Republic,Canada,22.4
Kyrgyz Republic,China,35766.67
Kyrgyz Republic,Germany,0.05
Kyrgyz Republic,France,0
Kyrgyz Republic,Greece,0
Kyrgyz Republic,Croatia,0
Kyrgyz Republic,Indonesia,0
Kyrgyz Republic,"Iran, Islamic Rep.",0
Kyrgyz Republic,Italy,8.99
Kyrgyz Republic,Kazakhstan,102349.09
Kyrgyz Republic,"Korea, Rep.",32.78
Kyrgyz Republic,Netherlands,0
Kyrgyz Republic,New Zealand,0
Kyrgyz Republic,Pakistan,0
Kyrgyz Republic,Poland,0
Kyrgyz Republic,Russian Federation,241.97
Kyrgyz Republic,Turkey,36.9
Kyrgyz Republic,Ukraine,0
Kyrgyz Republic,United States,0
Kyrgyz Republic,Uzbekistan,26462.92
Lebanon,Albania,0
Lebanon,United Arab Emirates,12.1
Lebanon,Australia,0
Lebanon,Austria,0
Lebanon,Belgium,0.86
Lebanon,Bulgaria,0
Lebanon,Brazil,0
Lebanon,Canada,2.55
Lebanon,China,106.76
Lebanon,Cyprus,0
Lebanon,Germany,3.14
Lebanon,Denmark,0
Lebanon,Algeria,25.75
Lebanon,"Egypt, Arab Rep.",0
Lebanon,Spain,0
Lebanon,Finland,0
Lebanon,France,4.45
Lebanon,United Kingdom,2.8
Lebanon,Greece,0
Lebanon,"Hong Kong, China",0
Lebanon,Indonesia,0
Lebanon,India,13.12
Lebanon,"Iran, Islamic Rep.",0
Lebanon,Italy,556.74
Lebanon,Jordan,97.65
Lebanon,Kazakhstan,0
Lebanon,Morocco,0
Lebanon,North Macedonia,0
Lebanon,Malaysia,0
Lebanon,Netherlands,0.15
Lebanon,Norway,0
Lebanon,New Zealand,0
Lebanon,Oman,0
Lebanon,Pakistan,0
Lebanon,Poland,0
Lebanon,Portugal,0
Lebanon,Saudi Arabia,0
Lebanon,Senegal,0.28
Lebanon,Slovak Republic,0
Lebanon,Slovenia,0
Lebanon,Sweden,0
Lebanon,Syrian Arab Republic,111.43
Lebanon,Thailand,0
Lebanon,Tokelau,0
Lebanon,Tunisia,0
Lebanon,Turkey,28.85
Lebanon,United States,5.21
Lebanon,Uzbekistan,0
Liberia,United Arab Emirates,0
Liberia,Australia,0.2
Liberia,Belgium,0
Liberia,Switzerland,0
Liberia,China,1148.06
Liberia,Czech Republic,0
Liberia,Germany,0
Liberia,Algeria,0
Liberia,"Egypt, Arab Rep.",0
Liberia,Spain,0
Liberia,France,0
Liberia,United Kingdom,0
Liberia,India,0
Liberia,Italy,0
Liberia,Lebanon,0
Liberia,Malaysia,0
Liberia,Netherlands,0
Liberia,"Korea, Dem. Rep.",0
Liberia,Saudi Arabia,0
Liberia,Thailand,0
Liberia,Tunisia,0
Liberia,Turkey,0
Liberia,United States,0.44
Indonesia,Albania,0
Indonesia,United Arab Emirates,1947.29
Indonesia,Argentina,402.52
Indonesia,Australia,38319.16
Indonesia,Austria,0
Indonesia,Azerbaijan,0
Indonesia,Belgium,232.05
Indonesia,Burkina Faso,0
Indonesia,Bangladesh,189485.63
Indonesia,Bulgaria,273014.62
Indonesia,Bahrain,1.33
Indonesia,Bolivia,0
Indonesia,Brazil,5875.44
Indonesia,Brunei,6548.32
Indonesia,Canada,28.39
Indonesia,Switzerland,1.08
Indonesia,Chile,52.97
Indonesia,China,2723873.31
Indonesia,Czech Republic,33.78
Indonesia,Germany,329286.36
Indonesia,Denmark,2.07
Indonesia,Ecuador,0
Indonesia,"Egypt, Arab Rep.",594.01
Indonesia,Spain,416081.14
Indonesia,Finland,5.73
Indonesia,France,2537.22
Indonesia,Gabon,0
Indonesia,United Kingdom,1118.61
Indonesia,Georgia,58244.19
Indonesia,Ghana,30.27
Indonesia,Greece,51.73
Indonesia,Guatemala,0
Indonesia,Guyana,0
Indonesia,"Hong Kong, China",262.22
Indonesia,Croatia,0
Indonesia,India,925785.22
Indonesia,Ireland,0
Indonesia,"Iran, Islamic Rep.",76.05
Indonesia,Iraq,3.75
Indonesia,Italy,3394.78
Indonesia,Jordan,0
Indonesia,Japan,2296096.16
Indonesia,Kazakhstan,0
Indonesia,Cambodia,219.64
Indonesia,"Korea, Rep.",1643793.8
Indonesia,Kuwait,6.14
Indonesia,Sri Lanka,14935.82
Indonesia,Morocco,6.12
Indonesia,Mexico,3296.63
Indonesia,Myanmar,0.99
Indonesia,Mongolia,0
Indonesia,Mozambique,0
Indonesia,Mauritania,0
Indonesia,Malaysia,580660.8
Indonesia,Namibia,0
Indonesia,Nigeria,121.43
Indonesia,Netherlands,9047.93
Indonesia,Norway,0
Indonesia,New Zealand,110.95
Indonesia,"Other Asia, nes",606810.64
Indonesia,Oman,182.24
Indonesia,Pakistan,436.85
Indonesia,Peru,405.98
Indonesia,Philippines,489525.45
Indonesia,Poland,33187.77
Indonesia,Portugal,0.94
Indonesia,Qatar,7.92
Indonesia,Russian Federation,353.34
Indonesia,Saudi Arabia,75.24
Indonesia,Senegal,0
Indonesia,"Serbia, FR(Serbia/Montenegro)",0
Indonesia,Singapore,59836.45
Indonesia,Sierra Leone,0
Indonesia,Slovak Republic,0
Indonesia,Sweden,2.56
Indonesia,Togo,0
Indonesia,Thailand,2987.62
Indonesia,East Timor,19288.19
Indonesia,Tunisia,0
Indonesia,Turkey,3483.18
Indonesia,Tanzania,7.54
Indonesia,Ukraine,563.68
Indonesia,United States,1640.97
Indonesia,Vietnam,17935.75
Gabon,United Arab Emirates,0
Gabon,Austria,0
Gabon,Belgium,2505.31
Gabon,Benin,0
Gabon,Brazil,0
Gabon,China,420955.98
Gabon,Cote d'Ivoire,0
Gabon,Cameroon,34.2
Gabon,Colombia,0
Gabon,Germany,258.1
Gabon,Denmark,0
Gabon,Algeria,0
Gabon,"Egypt, Arab Rep.",0
Gabon,Spain,2928.21
Gabon,Finland,0
Gabon,France,10503.04
Gabon,United Kingdom,0.2
Gabon,India,108869.35
Gabon,Israel,0
Gabon,Italy,0
Gabon,Lebanon,0
Gabon,Luxembourg,0
Gabon,Morocco,0.06
Gabon,Mexico,5077.36
Gabon,Malaysia,1768.82
Gabon,Nigeria,0
Gabon,Netherlands,0
Gabon,Norway,25738.63
Gabon,Pakistan,0
Gabon,Poland,1269.69
Gabon,Portugal,0
Gabon,Russian Federation,0
Gabon,Saudi Arabia,0
Gabon,Senegal,0
Gabon,Sweden,0
Gabon,Turks and Caicos Isl.,0
Gabon,Togo,0
Gabon,Thailand,0
Gabon,Tunisia,0
